task,initial_seed,modality,severity_idx,window,agents,severity,return,failure,status
sampling,60006,obs_noise,2,50,0,0.2,160.19348282509625,1,SUCCESS
sampling,60006,obs_noise,2,50,0|1,0.2,163.09807183612455,0,SUCCESS
sampling,60006,obs_noise,2,50,0|2,0.2,151.9886762917088,1,SUCCESS
sampling,60006,obs_noise,2,50,1,0.2,145.02683983375871,1,SUCCESS
sampling,60006,obs_noise,2,50,1|2,0.2,120.82190977928283,1,SUCCESS
sampling,60006,obs_noise,2,50,2,0.2,112.04883667052789,1,SUCCESS
sampling,60006,obs_noise,2,70,0,0.2,150.47784982615784,1,SUCCESS
sampling,60006,obs_noise,2,70,0|1,0.2,146.2390484151695,1,SUCCESS
sampling,60006,obs_noise,2,70,0|2,0.2,141.35205562174022,1,SUCCESS
sampling,60006,obs_noise,2,70,1,0.2,146.25844425946732,1,SUCCESS
sampling,60006,obs_noise,2,70,1|2,0.2,140.80173237991428,1,SUCCESS
sampling,60006,obs_noise,2,70,2,0.2,129.3565394812065,1,SUCCESS
sampling,60006,obs_noise,2,90,0,0.2,148.44945081095628,1,SUCCESS
sampling,60006,obs_noise,2,90,0|1,0.2,150.5836818425835,1,SUCCESS
sampling,60006,obs_noise,2,90,0|2,0.2,153.1017047083881,1,SUCCESS
sampling,60006,obs_noise,2,90,1,0.2,144.8875901597569,1,SUCCESS
sampling,60006,obs_noise,2,90,1|2,0.2,147.40520377457167,1,SUCCESS
sampling,60006,obs_noise,2,90,2,0.2,144.3405926066114,1,SUCCESS
sampling,60006,obs_noise,3,10,0,0.4,115.32297853572845,1,SUCCESS
sampling,60006,obs_noise,3,10,0|1,0.4,161.4324813862777,0,SUCCESS
sampling,60006,obs_noise,3,10,0|2,0.4,141.28168893092194,1,SUCCESS
sampling,60006,obs_noise,3,10,1,0.4,144.8132616640969,1,SUCCESS
sampling,60006,obs_noise,3,10,1|2,0.4,112.5942424528173,1,SUCCESS
sampling,60006,obs_noise,3,10,2,0.4,108.39297794528184,1,SUCCESS
sampling,60006,obs_noise,3,30,0,0.4,207.98072872961302,0,SUCCESS
sampling,60006,obs_noise,3,30,0|1,0.4,182.27201892930293,0,SUCCESS
sampling,60006,obs_noise,3,30,0|2,0.4,165.8658382238387,0,SUCCESS
sampling,60006,obs_noise,3,30,1,0.4,144.87303592035596,1,SUCCESS
sampling,60006,obs_noise,3,30,1|2,0.4,115.8211746823572,1,SUCCESS
sampling,60006,obs_noise,3,30,2,0.4,92.12460333024481,1,SUCCESS
sampling,60006,obs_noise,3,50,0,0.4,168.32304092375878,0,SUCCESS
sampling,60006,obs_noise,3,50,0|1,0.4,162.57302959994584,0,SUCCESS
sampling,60006,obs_noise,3,50,0|2,0.4,144.77160402838743,1,SUCCESS
sampling,60006,obs_noise,3,50,1,0.4,144.93260033428058,1,SUCCESS
sampling,60006,obs_noise,3,50,1|2,0.4,111.57260159976002,1,SUCCESS
sampling,60006,obs_noise,3,50,2,0.4,107.48965157777755,1,SUCCESS
sampling,60006,obs_noise,3,70,0,0.4,145.30046754439562,1,SUCCESS
sampling,60006,obs_noise,3,70,0|1,0.4,138.5643501222951,1,SUCCESS
sampling,60006,obs_noise,3,70,0|2,0.4,129.52927294993358,1,SUCCESS
sampling,60006,obs_noise,3,70,1,0.4,149.05884966283364,1,SUCCESS
sampling,60006,obs_noise,3,70,1|2,0.4,138.15626959997488,1,SUCCESS
sampling,60006,obs_noise,3,70,2,0.4,147.9152923780196,1,SUCCESS
sampling,60006,obs_noise,3,90,0,0.4,148.15117588396677,1,SUCCESS
sampling,60006,obs_noise,3,90,0|1,0.4,149.3278935066376,1,SUCCESS
sampling,60006,obs_noise,3,90,0|2,0.4,150.1822756729596,1,SUCCESS
sampling,60006,obs_noise,3,90,1,0.4,144.88781249272895,1,SUCCESS
sampling,60006,obs_noise,3,90,1|2,0.4,145.74192727427024,1,SUCCESS
sampling,60006,obs_noise,3,90,2,0.4,144.39391348371717,1,SUCCESS
sampling,60007,act_delay,0,10,0,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,10,1,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,10,2,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,30,0,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,30,1,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,30,2,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,50,0,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,50,1,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,50,2,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,70,0,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,70,1,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,70,2,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,90,0,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,90,1,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_delay,0,90,2,1.0,260.6184150176123,0,SUCCESS
sampling,60007,act_drop,0,10,0,0.1,267.2960059940815,0,SUCCESS
sampling,60007,act_drop,0,10,1,0.1,289.35415099561214,0,SUCCESS
sampling,60007,act_drop,0,10,2,0.1,294.6717864498496,0,SUCCESS
sampling,60007,act_drop,0,30,0,0.1,289.5203343182802,0,SUCCESS
sampling,60007,act_drop,0,30,1,0.1,274.68303319858387,0,SUCCESS
sampling,60007,act_drop,0,30,2,0.1,306.7275392264128,0,SUCCESS
sampling,60007,act_drop,0,50,0,0.1,292.1381827443838,0,SUCCESS
sampling,60007,act_drop,0,50,1,0.1,276.6185078769922,0,SUCCESS
sampling,60007,act_drop,0,50,2,0.1,297.83513671159744,0,SUCCESS
sampling,60007,act_drop,0,70,0,0.1,268.04470598185435,0,SUCCESS
sampling,60007,act_drop,0,70,1,0.1,273.8427054975182,0,SUCCESS
sampling,60007,act_drop,0,70,2,0.1,260.18998093530536,0,SUCCESS
sampling,60007,act_drop,0,90,0,0.1,260.6184150176123,0,SUCCESS
sampling,60007,act_drop,0,90,1,0.1,259.377969043795,0,SUCCESS
sampling,60007,act_drop,0,90,2,0.1,260.52510210871696,0,SUCCESS
sampling,60007,act_drop,1,10,0,0.3,284.5223231166601,0,SUCCESS
sampling,60007,act_drop,1,10,1,0.3,229.86589540049317,0,SUCCESS
sampling,60007,act_drop,1,10,2,0.3,271.05719505250454,0,SUCCESS
sampling,60007,act_drop,1,30,0,0.3,275.7021556645632,0,SUCCESS
sampling,60007,act_drop,1,30,1,0.3,291.4607502669096,0,SUCCESS
sampling,60007,act_drop,1,30,2,0.3,301.5165541023016,0,SUCCESS
sampling,60007,act_drop,1,50,0,0.3,289.27858623862267,0,SUCCESS
sampling,60007,act_drop,1,50,1,0.3,256.4348435634747,0,SUCCESS
sampling,60007,act_drop,1,50,2,0.3,263.601261600852,0,SUCCESS
sampling,60007,act_drop,1,70,0,0.3,266.6841673152521,0,SUCCESS
sampling,60007,act_drop,1,70,1,0.3,273.22980374470353,0,SUCCESS
sampling,60007,act_drop,1,70,2,0.3,260.1316768974066,0,SUCCESS
sampling,60007,act_drop,1,90,0,0.3,260.6184150176123,0,SUCCESS
sampling,60007,act_drop,1,90,1,0.3,260.52562063978985,0,SUCCESS
sampling,60007,act_drop,1,90,2,0.3,260.5307538807392,0,SUCCESS
sampling,60007,act_noise,0,10,0,0.05,280.886933516711,0,SUCCESS
sampling,60007,act_noise,0,10,1,0.05,297.4309298247099,0,SUCCESS
sampling,60007,act_noise,0,10,2,0.05,253.2718203663826,0,SUCCESS
sampling,60007,act_noise,0,30,0,0.05,284.2592915408313,0,SUCCESS
sampling,60007,act_noise,0,30,1,0.05,278.1431318235118,0,SUCCESS
sampling,60007,act_noise,0,30,2,0.05,285.9847118407488,0,SUCCESS
sampling,60007,act_noise,0,50,0,0.05,282.3231763886288,0,SUCCESS
sampling,60007,act_noise,0,50,1,0.05,271.611024543643,0,SUCCESS
sampling,60007,act_noise,0,50,2,0.05,257.7777818888426,0,SUCCESS
sampling,60007,act_noise,0,70,0,0.05,260.6203970806673,0,SUCCESS
sampling,60007,act_noise,0,70,1,0.05,260.77065997291356,0,SUCCESS
sampling,60007,act_noise,0,70,2,0.05,260.99199118372053,0,SUCCESS
sampling,60007,act_noise,0,90,0,0.05,260.6184150176123,0,SUCCESS
sampling,60007,act_noise,0,90,1,0.05,260.66798206139356,0,SUCCESS
sampling,60007,act_noise,0,90,2,0.05,260.6424590628594,0,SUCCESS
sampling,60007,act_noise,1,10,0,0.2,312.023622661829,0,SUCCESS
sampling,60007,act_noise,1,10,1,0.2,312.97937782108784,0,SUCCESS
sampling,60007,act_noise,1,10,2,0.2,276.8176343590021,0,SUCCESS
sampling,60007,act_noise,1,30,0,0.2,284.47318176180124,0,SUCCESS
sampling,60007,act_noise,1,30,1,0.2,274.796254131943,0,SUCCESS
sampling,60007,act_noise,1,30,2,0.2,295.28827448934317,0,SUCCESS
sampling,60007,act_noise,1,50,0,0.2,289.9552536159754,0,SUCCESS
sampling,60007,act_noise,1,50,1,0.2,270.94911544024944,0,SUCCESS
sampling,60007,act_noise,1,50,2,0.2,284.3160430043936,0,SUCCESS
sampling,60007,act_noise,1,70,0,0.2,272.2231618585065,0,SUCCESS
sampling,60007,act_noise,1,70,1,0.2,259.3050402710214,0,SUCCESS
sampling,60007,act_noise,1,70,2,0.2,256.5859043598175,0,SUCCESS
sampling,60007,act_noise,1,90,0,0.2,260.6184150176123,0,SUCCESS
sampling,60007,act_noise,1,90,1,0.2,260.5644155340269,0,SUCCESS
sampling,60007,act_noise,1,90,2,0.2,260.67108836537227,0,SUCCESS
sampling,60007,dropout,0,10,0,1.0,285.42039071023464,0,SUCCESS
sampling,60007,dropout,0,10,0|1,1.0,255.33680941164494,0,SUCCESS
sampling,60007,dropout,0,10,0|2,1.0,299.2168922871351,0,SUCCESS
sampling,60007,dropout,0,10,1,1.0,261.5915380194783,0,SUCCESS
sampling,60007,dropout,0,10,1|2,1.0,262.50458405166864,0,SUCCESS
sampling,60007,dropout,0,10,2,1.0,244.9997139084153,0,SUCCESS
sampling,60007,dropout,0,30,0,1.0,273.9627097696066,0,SUCCESS
sampling,60007,dropout,0,30,0|1,1.0,231.7365010860376,0,SUCCESS
sampling,60007,dropout,0,30,0|2,1.0,269.3483171314001,0,SUCCESS
sampling,60007,dropout,0,30,1,1.0,249.80405852990225,0,SUCCESS
sampling,60007,dropout,0,30,1|2,1.0,206.7997518242919,0,SUCCESS
sampling,60007,dropout,0,30,2,1.0,237.7566994623885,0,SUCCESS
sampling,60007,dropout,0,50,0,1.0,279.79904030263424,0,SUCCESS
sampling,60007,dropout,0,50,0|1,1.0,272.9823162406683,0,SUCCESS
sampling,60007,dropout,0,50,0|2,1.0,283.1197488605976,0,SUCCESS
sampling,60007,dropout,0,50,1,1.0,282.00518323481083,0,SUCCESS
sampling,60007,dropout,0,50,1|2,1.0,275.01601253449917,0,SUCCESS
sampling,60007,dropout,0,50,2,1.0,283.48925180733204,0,SUCCESS
sampling,60007,dropout,0,70,0,1.0,266.66405582707375,0,SUCCESS
sampling,60007,dropout,0,70,0|1,1.0,259.75493992399424,0,SUCCESS
sampling,60007,dropout,0,70,0|2,1.0,270.2828349620104,0,SUCCESS
sampling,60007,dropout,0,70,1,1.0,269.509632086847,0,SUCCESS
sampling,60007,dropout,0,70,1|2,1.0,275.49336437880993,0,SUCCESS
sampling,60007,dropout,0,70,2,1.0,264.23751769959927,0,SUCCESS
sampling,60007,dropout,0,90,0,1.0,260.6184150176123,0,SUCCESS
sampling,60007,dropout,0,90,0|1,1.0,256.7471974273212,0,SUCCESS
sampling,60007,dropout,0,90,0|2,1.0,260.17304257303476,0,SUCCESS
sampling,60007,dropout,0,90,1,1.0,256.7471974273212,0,SUCCESS
sampling,60007,dropout,0,90,1|2,1.0,256.3018250092864,0,SUCCESS
sampling,60007,dropout,0,90,2,1.0,260.17304257303476,0,SUCCESS
sampling,60007,obs_noise,0,10,0,0.05,280.78633783757687,0,SUCCESS
sampling,60007,obs_noise,0,10,0|1,0.05,241.32452334836125,0,SUCCESS
sampling,60007,obs_noise,0,10,0|2,0.05,247.23371151834726,0,SUCCESS
sampling,60007,obs_noise,0,10,1,0.05,300.5760726034641,0,SUCCESS
sampling,60007,obs_noise,0,10,1|2,0.05,282.03884618729353,0,SUCCESS
sampling,60007,obs_noise,0,10,2,0.05,289.2576504126191,0,SUCCESS
sampling,60007,obs_noise,0,30,0,0.05,289.6704384237528,0,SUCCESS
sampling,60007,obs_noise,0,30,0|1,0.05,310.35225950181484,0,SUCCESS
sampling,60007,obs_noise,0,30,0|2,0.05,305.28117240965366,0,SUCCESS
sampling,60007,obs_noise,0,30,1,0.05,264.5005466697039,0,SUCCESS
sampling,60007,obs_noise,0,30,1|2,0.05,295.0314388945699,0,SUCCESS
sampling,60007,obs_noise,0,30,2,0.05,292.9159777611494,0,SUCCESS
sampling,60007,obs_noise,0,50,0,0.05,260.4337477935478,0,SUCCESS
sampling,60007,obs_noise,0,50,0|1,0.05,271.6792620867491,0,SUCCESS
sampling,60007,obs_noise,0,50,0|2,0.05,298.9353682100773,0,SUCCESS
sampling,60007,obs_noise,0,50,1,0.05,277.92543845577165,0,SUCCESS
sampling,60007,obs_noise,0,50,1|2,0.05,291.28179194033146,0,SUCCESS
sampling,60007,obs_noise,0,50,2,0.05,292.1168361157179,0,SUCCESS
sampling,60007,obs_noise,0,70,0,0.05,281.3664893405512,0,SUCCESS
sampling,60007,obs_noise,0,70,0|1,0.05,269.2778498218395,0,SUCCESS
sampling,60007,obs_noise,0,70,0|2,0.05,273.4149630814791,0,SUCCESS
sampling,60007,obs_noise,0,70,1,0.05,258.550406164024,0,SUCCESS
sampling,60007,obs_noise,0,70,1|2,0.05,263.7550473958254,0,SUCCESS
sampling,60007,obs_noise,0,70,2,0.05,260.0550439534709,0,SUCCESS
sampling,60007,obs_noise,0,90,0,0.05,263.5638818638399,0,SUCCESS
sampling,60007,obs_noise,0,90,0|1,0.05,260.5999426441267,0,SUCCESS
sampling,60007,obs_noise,0,90,0|2,0.05,260.6288476679474,0,SUCCESS
sampling,60007,obs_noise,0,90,1,0.05,260.74674110580236,0,SUCCESS
sampling,60007,obs_noise,0,90,1|2,0.05,260.6697979392484,0,SUCCESS
sampling,60007,obs_noise,0,90,2,0.05,260.6733943708241,0,SUCCESS
sampling,60007,obs_noise,1,10,0,0.1,289.90000730752945,0,SUCCESS
sampling,60007,obs_noise,1,10,0|1,0.1,262.44607785344124,0,SUCCESS
sampling,60007,obs_noise,1,10,0|2,0.1,266.4647553116083,0,SUCCESS
sampling,60007,obs_noise,1,10,1,0.1,286.21628554165363,0,SUCCESS
sampling,60007,obs_noise,1,10,1|2,0.1,244.32265590853058,0,SUCCESS
sampling,60007,obs_noise,1,10,2,0.1,310.81475223228335,0,SUCCESS
sampling,60007,obs_noise,1,30,0,0.1,280.04391030594707,0,SUCCESS
sampling,60007,obs_noise,1,30,0|1,0.1,260.82395531237125,0,SUCCESS
sampling,60007,obs_noise,1,30,0|2,0.1,287.98726697824895,0,SUCCESS
sampling,60007,obs_noise,1,30,1,0.1,266.4994490593672,0,SUCCESS
sampling,60007,obs_noise,1,30,1|2,0.1,291.7287968248129,0,SUCCESS
sampling,60007,obs_noise,1,30,2,0.1,294.5660916119814,0,SUCCESS
sampling,60007,obs_noise,1,50,0,0.1,286.22909822361544,0,SUCCESS
sampling,60007,obs_noise,1,50,0|1,0.1,301.6556132286787,0,SUCCESS
sampling,60007,obs_noise,1,50,0|2,0.1,302.3045351654291,0,SUCCESS
sampling,60007,obs_noise,1,50,1,0.1,282.1747893244028,0,SUCCESS
sampling,60007,obs_noise,1,50,1|2,0.1,295.61199013888836,0,SUCCESS
sampling,60007,obs_noise,1,50,2,0.1,306.3196681290865,0,SUCCESS
sampling,60007,obs_noise,1,70,0,0.1,283.1507092611864,0,SUCCESS
sampling,60007,obs_noise,1,70,0|1,0.1,268.01400505704805,0,SUCCESS
sampling,60007,obs_noise,1,70,0|2,0.1,285.45819368585944,0,SUCCESS
sampling,60007,obs_noise,1,70,1,0.1,256.77412466844544,0,SUCCESS
sampling,60007,obs_noise,1,70,1|2,0.1,259.7338129095733,0,SUCCESS
sampling,60007,obs_noise,1,70,2,0.1,262.87107829749584,0,SUCCESS
sampling,60007,obs_noise,1,90,0,0.1,263.5612436430529,0,SUCCESS
sampling,60007,obs_noise,1,90,0|1,0.1,263.5668079806492,0,SUCCESS
sampling,60007,obs_noise,1,90,0|2,0.1,263.59895250946283,0,SUCCESS
sampling,60007,obs_noise,1,90,1,0.1,259.36118181282654,0,SUCCESS
sampling,60007,obs_noise,1,90,1|2,0.1,260.7534192055464,0,SUCCESS
sampling,60007,obs_noise,1,90,2,0.1,260.6085896641016,0,SUCCESS
sampling,60007,obs_noise,2,10,0,0.2,248.68871336646043,0,SUCCESS
sampling,60007,obs_noise,2,10,0|1,0.2,237.2924135094654,0,SUCCESS
sampling,60007,obs_noise,2,10,0|2,0.2,271.96231584995985,0,SUCCESS
sampling,60007,obs_noise,2,10,1,0.2,246.9165051067248,0,SUCCESS
sampling,60007,obs_noise,2,10,1|2,0.2,275.7302370965481,0,SUCCESS
sampling,60007,obs_noise,2,10,2,0.2,294.4460550248623,0,SUCCESS
sampling,60007,obs_noise,2,30,0,0.2,292.59129372239113,0,SUCCESS
sampling,60007,obs_noise,2,30,0|1,0.2,304.97910864651203,0,SUCCESS
sampling,60007,obs_noise,2,30,0|2,0.2,296.3624112457037,0,SUCCESS
sampling,60007,obs_noise,2,30,1,0.2,250.94763754075393,0,SUCCESS
sampling,60007,obs_noise,2,30,1|2,0.2,300.2909384518862,0,SUCCESS
sampling,60007,obs_noise,2,30,2,0.2,274.9797061085701,0,SUCCESS
sampling,60007,obs_noise,2,50,0,0.2,296.33374348282814,0,SUCCESS
sampling,60007,obs_noise,2,50,0|1,0.2,274.11032988131046,0,SUCCESS
sampling,60007,obs_noise,2,50,0|2,0.2,271.70197896659374,0,SUCCESS
sampling,60007,obs_noise,2,50,1,0.2,273.4877407103777,0,SUCCESS
sampling,60007,obs_noise,2,50,1|2,0.2,290.21588538587093,0,SUCCESS
sampling,60007,obs_noise,2,50,2,0.2,293.401931270957,0,SUCCESS
sampling,60007,obs_noise,2,70,0,0.2,293.16870226711035,0,SUCCESS
sampling,60007,obs_noise,2,70,0|1,0.2,265.4594010449946,0,SUCCESS
sampling,60007,obs_noise,2,70,0|2,0.2,284.98964371718466,0,SUCCESS
sampling,60007,obs_noise,2,70,1,0.2,265.5434675021097,0,SUCCESS
sampling,60007,obs_noise,2,70,1|2,0.2,257.80193909816444,0,SUCCESS
sampling,60007,obs_noise,2,70,2,0.2,269.6509432643652,0,SUCCESS
sampling,60007,obs_noise,2,90,0,0.2,260.6184150176123,0,SUCCESS
sampling,60007,obs_noise,2,90,0|1,0.2,261.6674032942392,0,SUCCESS
sampling,60007,obs_noise,2,90,0|2,0.2,263.8461743295193,0,SUCCESS
sampling,60007,obs_noise,2,90,1,0.2,259.4759004288353,0,SUCCESS
sampling,60007,obs_noise,2,90,1|2,0.2,261.1647865176201,0,SUCCESS
sampling,60007,obs_noise,2,90,2,0.2,261.1098779216409,0,SUCCESS
sampling,60007,obs_noise,3,10,0,0.4,259.41169264912605,0,SUCCESS
sampling,60007,obs_noise,3,10,0|1,0.4,247.74662435799837,0,SUCCESS
sampling,60007,obs_noise,3,10,0|2,0.4,284.7018242776394,0,SUCCESS
sampling,60007,obs_noise,3,10,1,0.4,272.2176340967417,0,SUCCESS
sampling,60007,obs_noise,3,10,1|2,0.4,208.9694520989433,0,SUCCESS
sampling,60007,obs_noise,3,10,2,0.4,253.8266114294529,0,SUCCESS
sampling,60007,obs_noise,3,30,0,0.4,273.2680702060461,0,SUCCESS
sampling,60007,obs_noise,3,30,0|1,0.4,304.3119216710329,0,SUCCESS
sampling,60007,obs_noise,3,30,0|2,0.4,298.2505757063627,0,SUCCESS
sampling,60007,obs_noise,3,30,1,0.4,252.52984428213676,0,SUCCESS
sampling,60007,obs_noise,3,30,1|2,0.4,278.5566421598196,0,SUCCESS
sampling,60007,obs_noise,3,30,2,0.4,295.33431319892406,0,SUCCESS
sampling,60007,obs_noise,3,50,0,0.4,290.6879329830408,0,SUCCESS
sampling,60007,obs_noise,3,50,0|1,0.4,284.8627624064684,0,SUCCESS
sampling,60007,obs_noise,3,50,0|2,0.4,285.51436994969845,0,SUCCESS
sampling,60007,obs_noise,3,50,1,0.4,282.89571560919285,0,SUCCESS
sampling,60007,obs_noise,3,50,1|2,0.4,297.4219099134207,0,SUCCESS
sampling,60007,obs_noise,3,50,2,0.4,301.2179342061281,0,SUCCESS
sampling,60007,obs_noise,3,70,0,0.4,285.2391880173236,0,SUCCESS
sampling,60007,obs_noise,3,70,0|1,0.4,267.0203369795345,0,SUCCESS
sampling,60007,obs_noise,3,70,0|2,0.4,264.8063486041501,0,SUCCESS
sampling,60007,obs_noise,3,70,1,0.4,256.8134409491904,0,SUCCESS
sampling,60007,obs_noise,3,70,1|2,0.4,270.7693574912846,0,SUCCESS
sampling,60007,obs_noise,3,70,2,0.4,260.10240514576435,0,SUCCESS
sampling,60007,obs_noise,3,90,0,0.4,260.6184150176123,0,SUCCESS
sampling,60007,obs_noise,3,90,0|1,0.4,260.8963139425032,0,SUCCESS
sampling,60007,obs_noise,3,90,0|2,0.4,263.9031686335802,0,SUCCESS
sampling,60007,obs_noise,3,90,1,0.4,259.2320391093381,0,SUCCESS
sampling,60007,obs_noise,3,90,1|2,0.4,259.3041698858142,0,SUCCESS
sampling,60007,obs_noise,3,90,2,0.4,261.25706742703915,0,SUCCESS
sampling,60008,act_delay,0,10,0,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,10,1,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,10,2,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,30,0,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,30,1,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,30,2,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,50,0,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,50,1,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,50,2,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,70,0,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,70,1,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,70,2,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,90,0,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,90,1,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_delay,0,90,2,1.0,217.14384344186692,0,SUCCESS
sampling,60008,act_drop,0,10,0,0.1,207.02930487059348,0,SUCCESS
sampling,60008,act_drop,0,10,1,0.1,224.9402153303381,0,SUCCESS
sampling,60008,act_drop,0,10,2,0.1,182.6713614625769,0,SUCCESS
sampling,60008,act_drop,0,30,0,0.1,208.93724448799185,0,SUCCESS
sampling,60008,act_drop,0,30,1,0.1,220.10058730878518,0,SUCCESS
sampling,60008,act_drop,0,30,2,0.1,191.96039785916219,0,SUCCESS
sampling,60008,act_drop,0,50,0,0.1,218.3361279170931,0,SUCCESS
sampling,60008,act_drop,0,50,1,0.1,217.87209266232094,0,SUCCESS
sampling,60008,act_drop,0,50,2,0.1,203.4811183350248,0,SUCCESS
sampling,60008,act_drop,0,70,0,0.1,216.6736853907496,0,SUCCESS
sampling,60008,act_drop,0,70,1,0.1,217.11610425270192,0,SUCCESS
sampling,60008,act_drop,0,70,2,0.1,214.49893509766844,0,SUCCESS
sampling,60008,act_drop,0,90,0,0.1,217.12571170892625,0,SUCCESS
sampling,60008,act_drop,0,90,1,0.1,217.1368754204741,0,SUCCESS
sampling,60008,act_drop,0,90,2,0.1,217.19372788038163,0,SUCCESS
sampling,60008,act_drop,1,10,0,0.3,210.33391183137428,0,SUCCESS
sampling,60008,act_drop,1,10,1,0.3,211.1008349283179,0,SUCCESS
sampling,60008,act_drop,1,10,2,0.3,199.9661160246469,0,SUCCESS
sampling,60008,act_drop,1,30,0,0.3,201.95912642095936,0,SUCCESS
sampling,60008,act_drop,1,30,1,0.3,215.92511587467743,0,SUCCESS
sampling,60008,act_drop,1,30,2,0.3,212.1647137942782,0,SUCCESS
sampling,60008,act_drop,1,50,0,0.3,210.7213007199025,0,SUCCESS
sampling,60008,act_drop,1,50,1,0.3,210.6959134354911,0,SUCCESS
sampling,60008,act_drop,1,50,2,0.3,217.87305120602832,0,SUCCESS
sampling,60008,act_drop,1,70,0,0.3,208.7689803212561,0,SUCCESS
sampling,60008,act_drop,1,70,1,0.3,218.02211313910084,0,SUCCESS
sampling,60008,act_drop,1,70,2,0.3,191.69778728214442,0,SUCCESS
sampling,60008,act_drop,1,90,0,0.3,215.19732788171677,0,SUCCESS
sampling,60008,act_drop,1,90,1,0.3,217.06028026704735,0,SUCCESS
sampling,60008,act_drop,1,90,2,0.3,213.40303125944047,0,SUCCESS
sampling,60008,act_noise,0,10,0,0.05,213.55709816434683,0,SUCCESS
sampling,60008,act_noise,0,10,1,0.05,220.29986050142907,0,SUCCESS
sampling,60008,act_noise,0,10,2,0.05,204.65342892009357,0,SUCCESS
sampling,60008,act_noise,0,30,0,0.05,210.63641072704922,0,SUCCESS
sampling,60008,act_noise,0,30,1,0.05,219.9185833545198,0,SUCCESS
sampling,60008,act_noise,0,30,2,0.05,203.1885757176642,0,SUCCESS
sampling,60008,act_noise,0,50,0,0.05,219.09270330826985,0,SUCCESS
sampling,60008,act_noise,0,50,1,0.05,218.04684187453677,0,SUCCESS
sampling,60008,act_noise,0,50,2,0.05,205.9004340236279,0,SUCCESS
sampling,60008,act_noise,0,70,0,0.05,215.77867317240452,0,SUCCESS
sampling,60008,act_noise,0,70,1,0.05,216.97887939772045,0,SUCCESS
sampling,60008,act_noise,0,70,2,0.05,217.15685752000718,0,SUCCESS
sampling,60008,act_noise,0,90,0,0.05,218.54643093295454,0,SUCCESS
sampling,60008,act_noise,0,90,1,0.05,217.1455256332556,0,SUCCESS
sampling,60008,act_noise,0,90,2,0.05,215.42389944162278,0,SUCCESS
sampling,60008,act_noise,1,10,0,0.2,201.95449175918475,0,SUCCESS
sampling,60008,act_noise,1,10,1,0.2,218.710666696541,0,SUCCESS
sampling,60008,act_noise,1,10,2,0.2,204.3114766695653,0,SUCCESS
sampling,60008,act_noise,1,30,0,0.2,220.2169735902571,0,SUCCESS
sampling,60008,act_noise,1,30,1,0.2,231.10752486926503,0,SUCCESS
sampling,60008,act_noise,1,30,2,0.2,172.23381674537086,0,SUCCESS
sampling,60008,act_noise,1,50,0,0.2,215.92324008088326,0,SUCCESS
sampling,60008,act_noise,1,50,1,0.2,215.8631539278722,0,SUCCESS
sampling,60008,act_noise,1,50,2,0.2,213.00863371531887,0,SUCCESS
sampling,60008,act_noise,1,70,0,0.2,221.62226266988728,0,SUCCESS
sampling,60008,act_noise,1,70,1,0.2,217.98402599369,0,SUCCESS
sampling,60008,act_noise,1,70,2,0.2,205.24583459402493,0,SUCCESS
sampling,60008,act_noise,1,90,0,0.2,216.1858396561729,0,SUCCESS
sampling,60008,act_noise,1,90,1,0.2,217.13624946832715,0,SUCCESS
sampling,60008,act_noise,1,90,2,0.2,215.46341678466706,0,SUCCESS
sampling,60008,dropout,0,10,0,1.0,188.38966476812493,0,SUCCESS
