task,initial_seed,modality,severity_idx,window,agents,severity,return,failure,status
balance,60001,obs_noise,0,90,1|2,0.05,115.0246810913086,0,SUCCESS
balance,60001,obs_noise,0,90,2,0.05,114.94070434570312,0,SUCCESS
balance,60001,obs_noise,1,10,0,0.1,113.69284057617188,0,SUCCESS
balance,60001,obs_noise,1,10,0|1,0.1,113.08580017089844,0,SUCCESS
balance,60001,obs_noise,1,10,0|2,0.1,112.69290161132812,0,SUCCESS
balance,60001,obs_noise,1,10,1,0.1,112.93329620361328,0,SUCCESS
balance,60001,obs_noise,1,10,1|2,0.1,111.82894134521484,0,SUCCESS
balance,60001,obs_noise,1,10,2,0.1,112.22147369384766,0,SUCCESS
balance,60001,obs_noise,1,30,0,0.1,113.73477172851562,0,SUCCESS
balance,60001,obs_noise,1,30,0|1,0.1,112.9753646850586,0,SUCCESS
balance,60001,obs_noise,1,30,0|2,0.1,112.8695297241211,0,SUCCESS
balance,60001,obs_noise,1,30,1,0.1,113.540771484375,0,SUCCESS
balance,60001,obs_noise,1,30,1|2,0.1,112.67562103271484,0,SUCCESS
balance,60001,obs_noise,1,30,2,0.1,113.3389663696289,0,SUCCESS
balance,60001,obs_noise,1,50,0,0.1,114.39974212646484,0,SUCCESS
balance,60001,obs_noise,1,50,0|1,0.1,113.84346771240234,0,SUCCESS
balance,60001,obs_noise,1,50,0|2,0.1,113.82707977294922,0,SUCCESS
balance,60001,obs_noise,1,50,1,0.1,114.36689758300781,0,SUCCESS
balance,60001,obs_noise,1,50,1|2,0.1,113.8260498046875,0,SUCCESS
balance,60001,obs_noise,1,50,2,0.1,114.32794189453125,0,SUCCESS
balance,60001,obs_noise,1,70,0,0.1,115.21174621582031,0,SUCCESS
balance,60001,obs_noise,1,70,0|1,0.1,114.85610961914062,0,SUCCESS
balance,60001,obs_noise,1,70,0|2,0.1,115.00334930419922,0,SUCCESS
balance,60001,obs_noise,1,70,1,0.1,115.36516571044922,0,SUCCESS
balance,60001,obs_noise,1,70,1|2,0.1,115.22611999511719,0,SUCCESS
balance,60001,obs_noise,1,70,2,0.1,115.51007080078125,0,SUCCESS
balance,60001,obs_noise,1,90,0,0.1,114.93338012695312,0,SUCCESS
balance,60001,obs_noise,1,90,0|1,0.1,114.93608093261719,0,SUCCESS
balance,60001,obs_noise,1,90,0|2,0.1,115.00588989257812,0,SUCCESS
balance,60001,obs_noise,1,90,1,0.1,115.01307678222656,0,SUCCESS
balance,60001,obs_noise,1,90,1|2,0.1,115.10094451904297,0,SUCCESS
balance,60001,obs_noise,1,90,2,0.1,115.06251525878906,0,SUCCESS
balance,60001,obs_noise,2,10,0,0.2,112.74357604980469,0,SUCCESS
balance,60001,obs_noise,2,10,0|1,0.2,110.20623779296875,0,SUCCESS
balance,60001,obs_noise,2,10,0|2,0.2,109.84446716308594,0,SUCCESS
balance,60001,obs_noise,2,10,1,0.2,111.9740982055664,0,SUCCESS
balance,60001,obs_noise,2,10,1|2,0.2,109.28732299804688,0,SUCCESS
balance,60001,obs_noise,2,10,2,0.2,110.8403549194336,0,SUCCESS
balance,60001,obs_noise,2,30,0,0.2,112.92045593261719,0,SUCCESS
balance,60001,obs_noise,2,30,0|1,0.2,110.58554077148438,0,SUCCESS
balance,60001,obs_noise,2,30,0|2,0.2,110.53715515136719,0,SUCCESS
balance,60001,obs_noise,2,30,1,0.2,112.73925018310547,0,SUCCESS
balance,60001,obs_noise,2,30,1|2,0.2,110.49524688720703,0,SUCCESS
balance,60001,obs_noise,2,30,2,0.2,112.47150421142578,0,SUCCESS
balance,60001,obs_noise,2,50,0,0.2,113.85447692871094,0,SUCCESS
balance,60001,obs_noise,2,50,0|1,0.2,111.996826171875,0,SUCCESS
balance,60001,obs_noise,2,50,0|2,0.2,112.02763366699219,0,SUCCESS
balance,60001,obs_noise,2,50,1,0.2,113.86628723144531,0,SUCCESS
balance,60001,obs_noise,2,50,1|2,0.2,112.18059539794922,0,SUCCESS
balance,60001,obs_noise,2,50,2,0.2,113.87093353271484,0,SUCCESS
balance,60001,obs_noise,2,70,0,0.2,114.9634780883789,0,SUCCESS
balance,60001,obs_noise,2,70,0|1,0.2,113.62928009033203,0,SUCCESS
balance,60001,obs_noise,2,70,0|2,0.2,113.86141204833984,0,SUCCESS
balance,60001,obs_noise,2,70,1,0.2,115.23115539550781,0,SUCCESS
balance,60001,obs_noise,2,70,1|2,0.2,114.30015563964844,0,SUCCESS
balance,60001,obs_noise,2,70,2,0.2,115.5435791015625,0,SUCCESS
balance,60001,obs_noise,2,90,0,0.2,114.859130859375,0,SUCCESS
balance,60001,obs_noise,2,90,0|1,0.2,114.49578094482422,0,SUCCESS
balance,60001,obs_noise,2,90,0|2,0.2,114.56813049316406,0,SUCCESS
balance,60001,obs_noise,2,90,1,0.2,114.90632629394531,0,SUCCESS
balance,60001,obs_noise,2,90,1|2,0.2,114.68074035644531,0,SUCCESS
balance,60001,obs_noise,2,90,2,0.2,114.98389434814453,0,SUCCESS
balance,60001,obs_noise,3,10,0,0.4,110.01296997070312,0,SUCCESS
balance,60001,obs_noise,3,10,0|1,0.4,104.49671173095703,0,SUCCESS
balance,60001,obs_noise,3,10,0|2,0.4,105.1047592163086,0,SUCCESS
balance,60001,obs_noise,3,10,1,0.4,110.10227966308594,0,SUCCESS
balance,60001,obs_noise,3,10,1|2,0.4,105.54185485839844,0,SUCCESS
balance,60001,obs_noise,3,10,2,0.4,109.15878295898438,0,SUCCESS
balance,60001,obs_noise,3,30,0,0.4,110.79471588134766,0,SUCCESS
balance,60001,obs_noise,3,30,0|1,0.4,105.91680908203125,0,SUCCESS
balance,60001,obs_noise,3,30,0|2,0.4,105.87872314453125,0,SUCCESS
balance,60001,obs_noise,3,30,1,0.4,110.84806823730469,0,SUCCESS
balance,60001,obs_noise,3,30,1|2,0.4,106.09043884277344,0,SUCCESS
balance,60001,obs_noise,3,30,2,0.4,110.79460144042969,0,SUCCESS
balance,60001,obs_noise,3,50,0,0.4,111.9591293334961,0,SUCCESS
balance,60001,obs_noise,3,50,0|1,0.4,107.4609146118164,0,SUCCESS
balance,60001,obs_noise,3,50,0|2,0.4,107.45970153808594,0,SUCCESS
balance,60001,obs_noise,3,50,1,0.4,112.12621307373047,0,SUCCESS
balance,60001,obs_noise,3,50,1|2,0.4,107.72515869140625,0,SUCCESS
balance,60001,obs_noise,3,50,2,0.4,112.37228393554688,0,SUCCESS
balance,60001,obs_noise,3,70,0,0.4,113.3196029663086,0,SUCCESS
balance,60001,obs_noise,3,70,0|1,0.4,109.70530700683594,0,SUCCESS
balance,60001,obs_noise,3,70,0|2,0.4,109.58855438232422,0,SUCCESS
balance,60001,obs_noise,3,70,1,0.4,113.7238998413086,0,SUCCESS
balance,60001,obs_noise,3,70,1|2,0.4,109.88941955566406,0,SUCCESS
balance,60001,obs_noise,3,70,2,0.4,114.35382843017578,0,SUCCESS
balance,60001,obs_noise,3,90,0,0.4,114.04367065429688,0,SUCCESS
balance,60001,obs_noise,3,90,0|1,0.4,113.39568328857422,0,SUCCESS
balance,60001,obs_noise,3,90,0|2,0.4,112.2330551147461,0,SUCCESS
balance,60001,obs_noise,3,90,1,0.4,114.02295684814453,0,SUCCESS
balance,60001,obs_noise,3,90,1|2,0.4,112.32426452636719,0,SUCCESS
balance,60001,obs_noise,3,90,2,0.4,113.98983764648438,0,SUCCESS
balance,60002,act_delay,0,10,0,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,10,1,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,10,2,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,30,0,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,30,1,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,30,2,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,50,0,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,50,1,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,50,2,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,70,0,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,70,1,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,70,2,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,90,0,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,90,1,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_delay,0,90,2,1.0,142.9994888305664,0,SUCCESS
balance,60002,act_drop,0,10,0,0.1,142.24923706054688,0,SUCCESS
balance,60002,act_drop,0,10,1,0.1,142.3586654663086,0,SUCCESS
balance,60002,act_drop,0,10,2,0.1,142.62952423095703,0,SUCCESS
balance,60002,act_drop,0,30,0,0.1,142.31279754638672,0,SUCCESS
balance,60002,act_drop,0,30,1,0.1,142.3455047607422,0,SUCCESS
balance,60002,act_drop,0,30,2,0.1,142.36830139160156,0,SUCCESS
balance,60002,act_drop,0,50,0,0.1,142.36283111572266,0,SUCCESS
balance,60002,act_drop,0,50,1,0.1,142.37091064453125,0,SUCCESS
balance,60002,act_drop,0,50,2,0.1,142.40567779541016,0,SUCCESS
balance,60002,act_drop,0,70,0,0.1,142.2857437133789,0,SUCCESS
balance,60002,act_drop,0,70,1,0.1,142.2751922607422,0,SUCCESS
balance,60002,act_drop,0,70,2,0.1,142.30176544189453,0,SUCCESS
balance,60002,act_drop,0,90,0,0.1,142.30645751953125,0,SUCCESS
balance,60002,act_drop,0,90,1,0.1,142.42719268798828,0,SUCCESS
balance,60002,act_drop,0,90,2,0.1,142.5216293334961,0,SUCCESS
balance,60002,act_drop,1,10,0,0.3,141.37655639648438,0,SUCCESS
balance,60002,act_drop,1,10,1,0.3,141.68357849121094,0,SUCCESS
balance,60002,act_drop,1,10,2,0.3,142.06690979003906,0,SUCCESS
balance,60002,act_drop,1,30,0,0.3,141.64462280273438,0,SUCCESS
balance,60002,act_drop,1,30,1,0.3,141.69195556640625,0,SUCCESS
balance,60002,act_drop,1,30,2,0.3,141.7427215576172,0,SUCCESS
balance,60002,act_drop,1,50,0,0.3,141.75492095947266,0,SUCCESS
balance,60002,act_drop,1,50,1,0.3,141.758056640625,0,SUCCESS
balance,60002,act_drop,1,50,2,0.3,141.7661361694336,0,SUCCESS
balance,60002,act_drop,1,70,0,0.3,141.66819763183594,0,SUCCESS
balance,60002,act_drop,1,70,1,0.3,141.71859741210938,0,SUCCESS
balance,60002,act_drop,1,70,2,0.3,141.7254180908203,0,SUCCESS
balance,60002,act_drop,1,90,0,0.3,141.59815979003906,0,SUCCESS
balance,60002,act_drop,1,90,1,0.3,141.77627563476562,0,SUCCESS
balance,60002,act_drop,1,90,2,0.3,141.97988891601562,0,SUCCESS
balance,60002,act_noise,0,10,0,0.05,143.1218032836914,0,SUCCESS
balance,60002,act_noise,0,10,1,0.05,143.08108520507812,0,SUCCESS
balance,60002,act_noise,0,10,2,0.05,143.08255004882812,0,SUCCESS
balance,60002,act_noise,0,30,0,0.05,143.068359375,0,SUCCESS
balance,60002,act_noise,0,30,1,0.05,143.05602264404297,0,SUCCESS
balance,60002,act_noise,0,30,2,0.05,143.06490325927734,0,SUCCESS
balance,60002,act_noise,0,50,0,0.05,143.11663055419922,0,SUCCESS
balance,60002,act_noise,0,50,1,0.05,143.08545684814453,0,SUCCESS
balance,60002,act_noise,0,50,2,0.05,143.10468292236328,0,SUCCESS
balance,60002,act_noise,0,70,0,0.05,143.0951385498047,0,SUCCESS
balance,60002,act_noise,0,70,1,0.05,143.0672607421875,0,SUCCESS
balance,60002,act_noise,0,70,2,0.05,143.07007598876953,0,SUCCESS
balance,60002,act_noise,0,90,0,0.05,142.9405059814453,0,SUCCESS
balance,60002,act_noise,0,90,1,0.05,142.9526824951172,0,SUCCESS
balance,60002,act_noise,0,90,2,0.05,142.94384765625,0,SUCCESS
balance,60002,act_noise,1,10,0,0.2,143.02498626708984,0,SUCCESS
balance,60002,act_noise,1,10,1,0.2,143.08831787109375,0,SUCCESS
balance,60002,act_noise,1,10,2,0.2,143.04592895507812,0,SUCCESS
balance,60002,act_noise,1,30,0,0.2,142.94668579101562,0,SUCCESS
balance,60002,act_noise,1,30,1,0.2,142.9811553955078,0,SUCCESS
balance,60002,act_noise,1,30,2,0.2,142.9757308959961,0,SUCCESS
balance,60002,act_noise,1,50,0,0.2,143.1020736694336,0,SUCCESS
balance,60002,act_noise,1,50,1,0.2,143.10791015625,0,SUCCESS
balance,60002,act_noise,1,50,2,0.2,143.09163665771484,0,SUCCESS
balance,60002,act_noise,1,70,0,0.2,143.1332015991211,0,SUCCESS
balance,60002,act_noise,1,70,1,0.2,143.14615631103516,0,SUCCESS
balance,60002,act_noise,1,70,2,0.2,143.11793518066406,0,SUCCESS
balance,60002,act_noise,1,90,0,0.2,142.6827621459961,0,SUCCESS
balance,60002,act_noise,1,90,1,0.2,142.78575897216797,0,SUCCESS
balance,60002,act_noise,1,90,2,0.2,142.74195098876953,0,SUCCESS
balance,60002,dropout,0,10,0,1.0,133.91210174560547,0,SUCCESS
balance,60002,dropout,0,10,0|1,1.0,125.04045867919922,0,SUCCESS
balance,60002,dropout,0,10,0|2,1.0,126.99266052246094,0,SUCCESS
balance,60002,dropout,0,10,1,1.0,134.9696502685547,0,SUCCESS
balance,60002,dropout,0,10,1|2,1.0,127.94338989257812,0,SUCCESS
balance,60002,dropout,0,10,2,1.0,136.75003051757812,0,SUCCESS
balance,60002,dropout,0,30,0,1.0,135.08722686767578,0,SUCCESS
balance,60002,dropout,0,30,0|1,1.0,127.06141662597656,0,SUCCESS
balance,60002,dropout,0,30,0|2,1.0,127.44390106201172,0,SUCCESS
balance,60002,dropout,0,30,1,1.0,135.01707458496094,0,SUCCESS
balance,60002,dropout,0,30,1|2,1.0,127.89505004882812,0,SUCCESS
balance,60002,dropout,0,30,2,1.0,135.65018463134766,0,SUCCESS
balance,60002,dropout,0,50,0,1.0,135.22771453857422,0,SUCCESS
balance,60002,dropout,0,50,0|1,1.0,128.06952667236328,0,SUCCESS
balance,60002,dropout,0,50,0|2,1.0,128.35498809814453,0,SUCCESS
balance,60002,dropout,0,50,1,1.0,135.57694244384766,0,SUCCESS
balance,60002,dropout,0,50,1|2,1.0,128.81824493408203,0,SUCCESS
balance,60002,dropout,0,50,2,1.0,136.18975067138672,0,SUCCESS
balance,60002,dropout,0,70,0,1.0,135.25984954833984,0,SUCCESS
balance,60002,dropout,0,70,0|1,1.0,126.34542846679688,0,SUCCESS
balance,60002,dropout,0,70,0|2,1.0,126.09908294677734,0,SUCCESS
balance,60002,dropout,0,70,1,1.0,135.19709014892578,0,SUCCESS
balance,60002,dropout,0,70,1|2,1.0,126.9774169921875,0,SUCCESS
balance,60002,dropout,0,70,2,1.0,135.94125366210938,0,SUCCESS
balance,60002,dropout,0,90,0,1.0,138.60049438476562,0,SUCCESS
balance,60002,dropout,0,90,0|1,1.0,134.37975311279297,0,SUCCESS
balance,60002,dropout,0,90,0|2,1.0,135.08150482177734,0,SUCCESS
balance,60002,dropout,0,90,1,1.0,139.16732025146484,0,SUCCESS
balance,60002,dropout,0,90,1|2,1.0,135.60479736328125,0,SUCCESS
balance,60002,dropout,0,90,2,1.0,139.7439422607422,0,SUCCESS
balance,60002,obs_noise,0,10,0,0.05,142.82711791992188,0,SUCCESS
balance,60002,obs_noise,0,10,0|1,0.05,142.6735610961914,0,SUCCESS
balance,60002,obs_noise,0,10,0|2,0.05,142.38624572753906,0,SUCCESS
balance,60002,obs_noise,0,10,1,0.05,142.59136962890625,0,SUCCESS
balance,60002,obs_noise,0,10,1|2,0.05,142.26578521728516,0,SUCCESS
balance,60002,obs_noise,0,10,2,0.05,142.40924835205078,0,SUCCESS
balance,60002,obs_noise,0,30,0,0.05,142.94185638427734,0,SUCCESS
balance,60002,obs_noise,0,30,0|1,0.05,143.03437042236328,0,SUCCESS
balance,60002,obs_noise,0,30,0|2,0.05,142.89349365234375,0,SUCCESS
balance,60002,obs_noise,0,30,1,0.05,142.83782958984375,0,SUCCESS
balance,60002,obs_noise,0,30,1|2,0.05,142.8948211669922,0,SUCCESS
balance,60002,obs_noise,0,30,2,0.05,142.68692779541016,0,SUCCESS
balance,60002,obs_noise,0,50,0,0.05,143.0841293334961,0,SUCCESS
balance,60002,obs_noise,0,50,0|1,0.05,143.3766860961914,0,SUCCESS
balance,60002,obs_noise,0,50,0|2,0.05,143.2686767578125,0,SUCCESS
balance,60002,obs_noise,0,50,1,0.05,142.99820709228516,0,SUCCESS
balance,60002,obs_noise,0,50,1|2,0.05,143.30463409423828,0,SUCCESS
balance,60002,obs_noise,0,50,2,0.05,142.9164047241211,0,SUCCESS
balance,60002,obs_noise,0,70,0,0.05,142.99633026123047,0,SUCCESS
balance,60002,obs_noise,0,70,0|1,0.05,143.1697540283203,0,SUCCESS
balance,60002,obs_noise,0,70,0|2,0.05,143.28215789794922,0,SUCCESS
balance,60002,obs_noise,0,70,1,0.05,143.02274322509766,0,SUCCESS
balance,60002,obs_noise,0,70,1|2,0.05,143.400146484375,0,SUCCESS
balance,60002,obs_noise,0,70,2,0.05,142.98211669921875,0,SUCCESS
balance,60002,obs_noise,0,90,0,0.05,143.1057357788086,0,SUCCESS
balance,60002,obs_noise,0,90,0|1,0.05,142.25017547607422,0,SUCCESS
balance,60002,obs_noise,0,90,0|2,0.05,142.2759246826172,0,SUCCESS
balance,60002,obs_noise,0,90,1,0.05,143.08657836914062,0,SUCCESS
balance,60002,obs_noise,0,90,1|2,0.05,142.33953094482422,0,SUCCESS
balance,60002,obs_noise,0,90,2,0.05,143.07174682617188,0,SUCCESS
balance,60002,obs_noise,1,10,0,0.1,142.54403686523438,0,SUCCESS
balance,60002,obs_noise,1,10,0|1,0.1,141.7236557006836,0,SUCCESS
balance,60002,obs_noise,1,10,0|2,0.1,141.18701934814453,0,SUCCESS
balance,60002,obs_noise,1,10,1,0.1,142.08233642578125,0,SUCCESS
balance,60002,obs_noise,1,10,1|2,0.1,140.8545913696289,0,SUCCESS
balance,60002,obs_noise,1,10,2,0.1,141.6731414794922,0,SUCCESS
balance,60002,obs_noise,1,30,0,0.1,142.8325424194336,0,SUCCESS
balance,60002,obs_noise,1,30,0|1,0.1,142.73091888427734,0,SUCCESS
balance,60002,obs_noise,1,30,0|2,0.1,142.50231170654297,0,SUCCESS
balance,60002,obs_noise,1,30,1,0.1,142.72107696533203,0,SUCCESS
balance,60002,obs_noise,1,30,1|2,0.1,142.5124740600586,0,SUCCESS
balance,60002,obs_noise,1,30,2,0.1,142.49027252197266,0,SUCCESS
balance,60002,obs_noise,1,50,0,0.1,143.1280288696289,0,SUCCESS
balance,60002,obs_noise,1,50,0|1,0.1,143.5462417602539,0,SUCCESS
balance,60002,obs_noise,1,50,0|2,0.1,143.2118911743164,0,SUCCESS
balance,60002,obs_noise,1,50,1,0.1,143.10044860839844,0,SUCCESS
balance,60002,obs_noise,1,50,1|2,0.1,143.28131103515625,0,SUCCESS
balance,60002,obs_noise,1,50,2,0.1,142.92581176757812,0,SUCCESS
balance,60002,obs_noise,1,70,0,0.1,142.5271224975586,0,SUCCESS
balance,60002,obs_noise,1,70,0|1,0.1,138.40889739990234,0,SUCCESS
balance,60002,obs_noise,1,70,0|2,0.1,142.37200927734375,0,SUCCESS
balance,60002,obs_noise,1,70,1,0.1,142.95318603515625,0,SUCCESS
balance,60002,obs_noise,1,70,1|2,0.1,142.58262634277344,0,SUCCESS
balance,60002,obs_noise,1,70,2,0.1,143.05389404296875,0,SUCCESS
balance,60002,obs_noise,1,90,0,0.1,142.80498504638672,0,SUCCESS
balance,60002,obs_noise,1,90,0|1,0.1,140.86550903320312,0,SUCCESS
balance,60002,obs_noise,1,90,0|2,0.1,140.9019012451172,0,SUCCESS
balance,60002,obs_noise,1,90,1,0.1,142.8105239868164,0,SUCCESS
balance,60002,obs_noise,1,90,1|2,0.1,141.35325622558594,0,SUCCESS
balance,60002,obs_noise,1,90,2,0.1,142.9321746826172,0,SUCCESS
balance,60002,obs_noise,2,10,0,0.2,140.85358428955078,0,SUCCESS
balance,60002,obs_noise,2,10,0|1,0.2,90.9480972290039,0,SUCCESS
balance,60002,obs_noise,2,10,0|2,0.2,90.40960693359375,0,SUCCESS
balance,60002,obs_noise,2,10,1,0.2,140.26151275634766,0,SUCCESS
balance,60002,obs_noise,2,10,1|2,0.2,137.55036163330078,0,SUCCESS
balance,60002,obs_noise,2,10,2,0.2,140.41241455078125,0,SUCCESS
balance,60002,obs_noise,2,30,0,0.2,141.71321868896484,0,SUCCESS
balance,60002,obs_noise,2,30,0|1,0.2,140.6663589477539,0,SUCCESS
balance,60002,obs_noise,2,30,0|2,0.2,140.31237030029297,0,SUCCESS
balance,60002,obs_noise,2,30,1,0.2,141.55467224121094,0,SUCCESS
balance,60002,obs_noise,2,30,1|2,0.2,140.45663452148438,0,SUCCESS
balance,60002,obs_noise,2,30,2,0.2,141.3549041748047,0,SUCCESS
balance,60002,obs_noise,2,50,0,0.2,142.2777328491211,0,SUCCESS
balance,60002,obs_noise,2,50,0|1,0.2,142.10618591308594,0,SUCCESS
balance,60002,obs_noise,2,50,0|2,0.2,141.59786224365234,0,SUCCESS
balance,60002,obs_noise,2,50,1,0.2,142.2242889404297,0,SUCCESS
balance,60002,obs_noise,2,50,1|2,0.2,141.8898468017578,0,SUCCESS
balance,60002,obs_noise,2,50,2,0.2,142.14823150634766,0,SUCCESS
balance,60002,obs_noise,2,70,0,0.2,140.8469696044922,0,SUCCESS
balance,60002,obs_noise,2,70,0|1,0.2,128.98139190673828,0,SUCCESS
balance,60002,obs_noise,2,70,0|2,0.2,139.97147369384766,0,SUCCESS
balance,60002,obs_noise,2,70,1,0.2,141.25405883789062,0,SUCCESS
balance,60002,obs_noise,2,70,1|2,0.2,136.69310760498047,0,SUCCESS
balance,60002,obs_noise,2,70,2,0.2,142.1883316040039,0,SUCCESS
balance,60002,obs_noise,2,90,0,0.2,141.4394073486328,0,SUCCESS
balance,60002,obs_noise,2,90,0|1,0.2,138.28880310058594,0,SUCCESS
balance,60002,obs_noise,2,90,0|2,0.2,138.44332122802734,0,SUCCESS
balance,60002,obs_noise,2,90,1,0.2,142.04383850097656,0,SUCCESS
balance,60002,obs_noise,2,90,1|2,0.2,139.40343475341797,0,SUCCESS
balance,60002,obs_noise,2,90,2,0.2,142.28997802734375,0,SUCCESS
balance,60002,obs_noise,3,10,0,0.4,138.26351165771484,0,SUCCESS
balance,60002,obs_noise,3,10,0|1,0.4,132.3651123046875,0,SUCCESS
balance,60002,obs_noise,3,10,0|2,0.4,132.09770965576172,0,SUCCESS
balance,60002,obs_noise,3,10,1,0.4,138.4614715576172,0,SUCCESS
balance,60002,obs_noise,3,10,1|2,0.4,132.96700286865234,0,SUCCESS
balance,60002,obs_noise,3,10,2,0.4,139.1067352294922,0,SUCCESS
balance,60002,obs_noise,3,30,0,0.4,138.97574615478516,0,SUCCESS
balance,60002,obs_noise,3,30,0|1,0.4,135.736083984375,0,SUCCESS
balance,60002,obs_noise,3,30,0|2,0.4,135.31613159179688,0,SUCCESS
balance,60002,obs_noise,3,30,1,0.4,139.31268310546875,0,SUCCESS
balance,60002,obs_noise,3,30,1|2,0.4,136.10359954833984,0,SUCCESS
balance,60002,obs_noise,3,30,2,0.4,139.3937759399414,0,SUCCESS
balance,60002,obs_noise,3,50,0,0.4,139.9420623779297,0,SUCCESS
balance,60002,obs_noise,3,50,0|1,0.4,137.22422790527344,0,SUCCESS
balance,60002,obs_noise,3,50,0|2,0.4,136.9409408569336,0,SUCCESS
balance,60002,obs_noise,3,50,1,0.4,140.0360870361328,0,SUCCESS
balance,60002,obs_noise,3,50,1|2,0.4,137.3895492553711,0,SUCCESS
balance,60002,obs_noise,3,50,2,0.4,139.9756851196289,0,SUCCESS
balance,60002,obs_noise,3,70,0,0.4,138.12792205810547,0,SUCCESS
balance,60002,obs_noise,3,70,0|1,0.4,126.13414764404297,0,SUCCESS
balance,60002,obs_noise,3,70,0|2,0.4,128.36228942871094,0,SUCCESS
balance,60002,obs_noise,3,70,1,0.4,138.54325103759766,0,SUCCESS
balance,60002,obs_noise,3,70,1|2,0.4,135.35021209716797,0,SUCCESS
balance,60002,obs_noise,3,70,2,0.4,139.65863800048828,0,SUCCESS
balance,60002,obs_noise,3,90,0,0.4,139.8094711303711,0,SUCCESS
balance,60002,obs_noise,3,90,0|1,0.4,137.98001861572266,0,SUCCESS
balance,60002,obs_noise,3,90,0|2,0.4,138.24069213867188,0,SUCCESS
balance,60002,obs_noise,3,90,1,0.4,140.60478973388672,0,SUCCESS
balance,60002,obs_noise,3,90,1|2,0.4,139.19254302978516,0,SUCCESS
balance,60002,obs_noise,3,90,2,0.4,141.1618423461914,0,SUCCESS
balance,60003,act_delay,0,10,0,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,10,1,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,10,2,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,30,0,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,30,1,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,30,2,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,50,0,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,50,1,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,50,2,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,70,0,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,70,1,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,70,2,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,90,0,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,90,1,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_delay,0,90,2,1.0,140.93504333496094,0,SUCCESS
balance,60003,act_drop,0,10,0,0.1,141.37488555908203,0,SUCCESS
balance,60003,act_drop,0,10,1,0.1,139.5523452758789,0,SUCCESS
balance,60003,act_drop,0,10,2,0.1,138.5818862915039,0,SUCCESS
balance,60003,act_drop,0,30,0,0.1,139.8343963623047,0,SUCCESS
balance,60003,act_drop,0,30,1,0.1,139.51837921142578,0,SUCCESS
balance,60003,act_drop,0,30,2,0.1,139.18853759765625,0,SUCCESS
balance,60003,act_drop,0,50,0,0.1,139.69020080566406,0,SUCCESS
balance,60003,act_drop,0,50,1,0.1,139.38329315185547,0,SUCCESS
balance,60003,act_drop,0,50,2,0.1,139.08517456054688,0,SUCCESS
balance,60003,act_drop,0,70,0,0.1,139.50201416015625,0,SUCCESS
balance,60003,act_drop,0,70,1,0.1,139.25656127929688,0,SUCCESS
balance,60003,act_drop,0,70,2,0.1,139.01937103271484,0,SUCCESS
balance,60003,act_drop,0,90,0,0.1,139.9130401611328,0,SUCCESS
balance,60003,act_drop,0,90,1,0.1,139.64842987060547,0,SUCCESS
balance,60003,act_drop,0,90,2,0.1,139.40689086914062,0,SUCCESS
balance,60003,act_drop,1,10,0,0.3,138.5218734741211,0,SUCCESS
balance,60003,act_drop,1,10,1,0.3,136.18370819091797,0,SUCCESS
balance,60003,act_drop,1,10,2,0.3,135.29566955566406,0,SUCCESS
balance,60003,act_drop,1,30,0,0.3,137.59153747558594,0,SUCCESS
balance,60003,act_drop,1,30,1,0.3,137.25922393798828,0,SUCCESS
balance,60003,act_drop,1,30,2,0.3,136.73851776123047,0,SUCCESS
balance,60003,act_drop,1,50,0,0.3,137.74685668945312,0,SUCCESS
balance,60003,act_drop,1,50,1,0.3,137.53754425048828,0,SUCCESS
balance,60003,act_drop,1,50,2,0.3,137.23555755615234,0,SUCCESS
