geometry,seed,k,e_total,v_direct,v_denial,v_denial_raw,route_changed
close_high_hit,24,4,2.3333333333333335,25.666666666666668,6.000000000000002,6.000000000000002,1
close_high_hit,24,6,3.5,38.5,6.000000000000002,6.000000000000002,1
close_high_hit,25,1,0.5833333333333334,6.416666666666667,6.000000000000002,6.000000000000002,1
close_high_hit,25,2,1.1666666666666667,12.833333333333334,6.000000000000002,6.000000000000002,1
close_high_hit,25,4,2.3333333333333335,25.666666666666668,6.000000000000002,6.000000000000002,1
close_high_hit,25,6,3.5,38.5,6.000000000000002,6.000000000000002,1
close_high_hit,26,1,0.5833333333333334,6.416666666666667,6.000000000000002,6.000000000000002,1
close_high_hit,26,2,1.1666666666666667,12.833333333333334,6.000000000000002,6.000000000000002,1
close_high_hit,26,4,2.3333333333333335,25.666666666666668,6.000000000000002,6.000000000000002,1
close_high_hit,26,6,3.5,38.5,6.000000000000002,6.000000000000002,1
close_high_hit,27,1,0.5833333333333334,6.416666666666667,6.000000000000002,6.000000000000002,1
close_high_hit,27,2,1.1666666666666667,12.833333333333334,6.000000000000002,6.000000000000002,1
close_high_hit,27,4,2.3333333333333335,25.666666666666668,6.000000000000002,6.000000000000002,1
close_high_hit,27,6,3.5,38.5,6.000000000000002,6.000000000000002,1
close_high_hit,28,1,0.5833333333333334,6.416666666666667,6.000000000000002,6.000000000000002,1
close_high_hit,28,2,1.1666666666666667,12.833333333333334,6.000000000000002,6.000000000000002,1
close_high_hit,28,4,2.3333333333333335,25.666666666666668,6.000000000000002,6.000000000000002,1
close_high_hit,28,6,3.5,38.5,6.000000000000002,6.000000000000002,1
close_high_hit,29,1,0.5833333333333334,6.416666666666667,6.000000000000002,6.000000000000002,1
close_high_hit,29,2,1.1666666666666667,12.833333333333334,6.000000000000002,6.000000000000002,1
close_high_hit,29,4,2.3333333333333335,25.666666666666668,6.000000000000002,6.000000000000002,1
close_high_hit,29,6,3.5,38.5,6.000000000000002,6.000000000000002,1
close_high_hit,30,1,0.5833333333333334,6.416666666666667,6.000000000000002,6.000000000000002,1
close_high_hit,30,2,1.1666666666666667,12.833333333333334,6.000000000000002,6.000000000000002,1
close_high_hit,30,4,2.3333333333333335,25.666666666666668,6.000000000000002,6.000000000000002,1
close_high_hit,30,6,3.5,38.5,6.000000000000002,6.000000000000002,1
mid_low_hit,1,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,1,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,1,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,2,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,2,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,2,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,3,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,3,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,3,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,4,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,4,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,4,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,5,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,5,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,5,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,6,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,6,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,6,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,7,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,7,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
mid_low_hit,7,4,0.3333333333333333,3.6666666666666665,0.0,0.0,0
mid_low_hit,8,1,0.08333333333333333,0.9166666666666666,0.0,0.0,0
mid_low_hit,8,2,0.16666666666666666,1.8333333333333333,0.0,0.0,0
