phase,cell,metric,old,amended,difference
discovery,parallel_0.85_blue,CC,-0.6742303384252266,-0.6742303384252266,0.0
discovery,parallel_0.85_blue,FC,2.2004322158199767,2.2004322158199767,0.0
discovery,parallel_0.85_blue,CF,-4.578523438872283,-4.578523438872283,0.0
discovery,parallel_0.85_red,FF,0.0,0.0,0.0
discovery,parallel_0.85_red,CC,0.6742303384252283,0.6742303384252283,0.0
discovery,parallel_0.85_red,FC,4.578523438872293,4.578523438872293,0.0
discovery,parallel_0.85_red,CF,-2.200432215819978,-2.200432215819978,0.0
discovery,parallel_1.15_blue,FF,0.39275157368197067,0.39275157368197067,0.0
discovery,parallel_1.15_blue,CC,1.0651281938202224,1.0651281938202224,0.0
discovery,parallel_1.15_blue,FC,5.275772503610107,5.275772503610107,0.0
discovery,parallel_1.15_blue,CF,-2.5223430812289744,-2.5223430812289744,0.0
discovery,parallel_1.15_red,FF,-0.39275157368197067,-0.39275157368197067,0.0
discovery,parallel_1.15_red,CC,-1.0651281938202217,-1.0651281938202217,0.0
discovery,parallel_1.15_red,FC,2.522343081228977,2.522343081228977,0.0
discovery,parallel_1.15_red,CF,-5.27577250361011,-5.27577250361011,0.0
discovery,parallel_1.3_blue,FF,0.0,0.0,0.0
discovery,parallel_1.3_blue,CC,1.8707751978543663,1.8707751978543663,0.0
discovery,parallel_1.3_blue,FC,5.745755475255042,5.745755475255042,0.0
discovery,parallel_1.3_blue,CF,-1.897687618726574,-1.897687618726574,0.0
discovery,parallel_1.3_red,FF,0.0,0.0,0.0
discovery,parallel_1.3_red,CC,-1.8707751978543705,-1.8707751978543705,0.0
discovery,parallel_1.3_red,FC,1.8976876187265732,1.8976876187265732,0.0
discovery,parallel_1.3_red,CF,-5.745755475255048,-5.745755475255048,0.0
discovery,parallel_1_blue,FF,0.0,0.0,0.0
discovery,parallel_1_blue,CC,9.624524988801733e-16,9.624524988801733e-16,0.0
discovery,parallel_1_blue,FC,3.406573724064333,3.406573724064333,0.0
discovery,parallel_1_blue,CF,-3.406573724064325,-3.406573724064325,0.0
discovery,parallel_1_red,FF,0.0,0.0,0.0
discovery,parallel_1_red,CC,9.624524988801733e-16,9.624524988801733e-16,0.0
discovery,parallel_1_red,FC,3.406573724064333,3.406573724064333,0.0
discovery,parallel_1_red,CF,-3.406573724064325,-3.406573724064325,0.0
confirmatory,crossing_0.75_blue,FF,0.0,0.0,0.0
confirmatory,crossing_0.75_blue,CC,-1.8855462154045524,-1.8855462154045524,0.0
confirmatory,crossing_0.75_blue,FC,0.0,0.0,0.0
confirmatory,crossing_0.75_blue,CF,-4.954937304996599,-4.954937304996599,0.0
confirmatory,crossing_0.75_red,FF,0.0,0.0,0.0
confirmatory,crossing_0.75_red,CC,1.8855462154045513,1.8855462154045513,0.0
confirmatory,crossing_0.75_red,FC,4.954937304996591,4.954937304996591,0.0
confirmatory,crossing_0.75_red,CF,-0.0,-0.0,0.0
confirmatory,crossing_0.9_blue,FF,0.0,0.0,0.0
confirmatory,crossing_0.9_blue,CC,-0.8628024298925778,-0.8628024298925778,0.0
confirmatory,crossing_0.9_blue,FC,0.6781214364770685,0.6781214364770685,0.0
confirmatory,crossing_0.9_blue,CF,-3.323285184705834,-3.323285184705834,0.0
confirmatory,crossing_0.9_red,FF,0.0,0.0,0.0
confirmatory,crossing_0.9_red,CC,0.8628024298925818,0.8628024298925818,0.0
confirmatory,crossing_0.9_red,FC,3.323285184705834,3.323285184705834,0.0
confirmatory,crossing_0.9_red,CF,-0.6781214364770635,-0.6781214364770635,0.0
confirmatory,crossing_1.1_blue,FF,0.0,0.0,0.0
confirmatory,crossing_1.1_blue,CC,0.4840669535341706,0.4840669535341706,0.0
confirmatory,crossing_1.1_blue,FC,2.3730469550560516,2.3730469550560516,0.0
confirmatory,crossing_1.1_blue,CF,-1.0419733949309355,-1.0419733949309355,0.0
confirmatory,crossing_1.1_red,FF,0.0,0.0,0.0
confirmatory,crossing_1.1_red,CC,-0.4840669535341711,-0.4840669535341711,0.0
confirmatory,crossing_1.1_red,FC,1.041973394930935,1.041973394930935,0.0
confirmatory,crossing_1.1_red,CF,-2.3730469550560516,-2.3730469550560516,0.0
confirmatory,crossing_1.25_blue,FF,0.9791307730487742,0.9791307730487742,0.0
confirmatory,crossing_1.25_blue,CC,1.622157059213362,1.622157059213362,0.0
confirmatory,crossing_1.25_blue,FC,4.963377415777428,4.963377415777428,0.0
confirmatory,crossing_1.25_blue,CF,-1.029588209919586,-1.029588209919586,0.0
confirmatory,crossing_1.25_red,FF,-0.9791307730487715,-0.9791307730487715,0.0
confirmatory,crossing_1.25_red,CC,-1.6221570592133603,-1.6221570592133603,0.0
confirmatory,crossing_1.25_red,FC,1.0295882099195817,1.0295882099195817,0.0
confirmatory,crossing_1.25_red,CF,-4.963377415777415,-4.963377415777415,0.0
confirmatory,head_on_0.75_blue,FF,-0.16679650122572498,-0.16679650122572498,0.0
confirmatory,head_on_0.75_blue,CC,-0.7981501509968136,-0.7981501509968136,0.0
confirmatory,head_on_0.75_blue,FC,5.616552070913256,5.616552070913256,0.0
confirmatory,head_on_0.75_blue,CF,-7.058106972699756,-7.058106972699756,0.0
confirmatory,head_on_0.75_red,FF,0.1667965012257241,0.1667965012257241,0.0
confirmatory,head_on_0.75_red,CC,0.798150150996807,0.798150150996807,0.0
confirmatory,head_on_0.75_red,FC,7.05810697269976,7.05810697269976,0.0
confirmatory,head_on_0.75_red,CF,-5.616552070913265,-5.616552070913265,0.0
confirmatory,head_on_0.9_blue,FF,0.1965861759558193,0.1965861759558193,0.0
confirmatory,head_on_0.9_blue,CC,-0.03487791016700686,-0.03487791016700686,0.0
confirmatory,head_on_0.9_blue,FC,4.422687300298067,4.422687300298067,0.0
confirmatory,head_on_0.9_blue,CF,-6.241635829835788,-6.241635829835788,0.0
confirmatory,head_on_0.9_red,FF,-0.19658617595582323,-0.19658617595582323,0.0
confirmatory,head_on_0.9_red,CC,0.034877910167006365,0.034877910167006365,0.0
confirmatory,head_on_0.9_red,FC,6.241635829835801,6.241635829835801,0.0
confirmatory,head_on_0.9_red,CF,-4.4226873002980645,-4.4226873002980645,0.0
confirmatory,head_on_1.1_blue,FF,0.738586722248409,0.738586722248409,0.0
confirmatory,head_on_1.1_blue,CC,1.4832434811448654,1.4832434811448654,0.0
confirmatory,head_on_1.1_blue,FC,6.42949057806942,6.42949057806942,0.0
confirmatory,head_on_1.1_blue,CF,-3.2151339702621327,-3.2151339702621327,0.0
confirmatory,head_on_1.1_red,FF,-0.7385867222484086,-0.7385867222484086,0.0
confirmatory,head_on_1.1_red,CC,-1.4832434811448652,-1.4832434811448652,0.0
confirmatory,head_on_1.1_red,FC,3.215133970262129,3.215133970262129,0.0
confirmatory,head_on_1.1_red,CF,-6.429490578069425,-6.429490578069425,0.0
confirmatory,head_on_1.25_blue,FF,-0.15131840018783368,-0.15131840018783368,0.0
confirmatory,head_on_1.25_blue,CC,-0.35264426114504,-0.35264426114504,0.0
confirmatory,head_on_1.25_blue,FC,5.40043474816205,5.40043474816205,0.0
confirmatory,head_on_1.25_blue,CF,-4.450626843618794,-4.450626843618794,0.0
confirmatory,head_on_1.25_red,FF,0.15131840018783074,0.15131840018783074,0.0
confirmatory,head_on_1.25_red,CC,0.35264426114504016,0.35264426114504016,0.0
confirmatory,head_on_1.25_red,FC,4.450626843618795,4.450626843618795,0.0
confirmatory,head_on_1.25_red,CF,-5.40043474816205,-5.40043474816205,0.0
confirmatory,parallel_0.75_blue,FF,-0.4621475563778385,-0.4621475563778385,0.0
confirmatory,parallel_0.75_blue,CC,-1.0412077501777688,-1.0412077501777686,2.220446049250313e-16
confirmatory,parallel_0.75_blue,FC,1.3297609421991616,1.3297609421991616,0.0
confirmatory,parallel_0.75_blue,CF,-5.31186011178621,-5.31655753830746,-0.004697426521250492
confirmatory,parallel_0.75_red,FF,0.46214755637784155,0.46214755637784155,0.0
confirmatory,parallel_0.75_red,CC,1.041207750177772,1.0412077501777721,2.220446049250313e-16
confirmatory,parallel_0.75_red,FC,5.3165575383074675,5.316557538307469,1.7763568394002505e-15
confirmatory,parallel_0.75_red,CF,-1.329760942199163,-1.3297609421991634,-4.440892098500626e-16
capability,crossing_high_blue,FF,3.570349967800029,3.570349967800029,0.0
capability,crossing_high_blue,CC,1.5120919735266989,1.5120919735266989,0.0
capability,crossing_high_blue,FC,4.454866687358322,4.454866687358322,0.0
capability,crossing_high_blue,CF,0.18711727206979156,0.18711727206979156,0.0
capability,crossing_high_red,FF,-3.570349967800019,-3.570349967800019,0.0
capability,crossing_high_red,CC,-1.5120919735267004,-1.5120919735267004,0.0
capability,crossing_high_red,FC,-0.1871172720697914,-0.1871172720697914,0.0
capability,crossing_high_red,CF,-4.454866687358315,-4.454866687358315,0.0
capability,crossing_low_blue,FF,0.0,0.0,0.0
capability,crossing_low_blue,CC,0.2497873459237893,0.2497873459237893,0.0
capability,crossing_low_blue,FC,0.5704680003672623,0.5704680003672623,0.0
capability,crossing_low_blue,CF,-0.305984225257541,-0.305984225257541,0.0
capability,crossing_low_red,FF,0.0,0.0,0.0
capability,crossing_low_red,CC,-0.249787345923789,-0.249787345923789,0.0
capability,crossing_low_red,FC,0.3059842252575407,0.3059842252575407,0.0
capability,crossing_low_red,CF,-0.5704680003672622,-0.5704680003672622,0.0
